Hugo_Symbol,T_Paired,P_Paired
DAGLB,3.6566226174572676,0.0006233088205803974
CEACAM19,-2.623281912180691,0.011575952771087769
SETD1A,-3.888075503484648,0.00030410660645139226
PRDX6,-3.082964303147318,0.0033613544382975233
LBR,-4.871359792058841,1.2008752207820341e-05
MIEF1,-6.52185349400377,3.653312316019498e-08
CHRNA5,-9.057423562676268,4.842015300388193e-12
DIAPH3,-5.854951200388461,3.912253040210092e-07
ATF6,3.2270742012139735,0.0022317238139426434
ZNF711,-4.286666973172988,8.469829216403809e-05
ZNF260,-5.530761789891831,1.225713761481741e-06
PPP1R14D,-2.981529800802444,0.004457612320963279
FAM219A,2.252043935719645,0.028834691883197237
LIMA1,-5.084884563737062,5.7782960660755385e-06
TLE3,-6.013787311690245,2.228716317875683e-07
TMEM204,11.564927518858392,1.2995172153409788e-15
CDCA8,-3.007560944990534,0.004148143425433493
TRPM8,-2.4144970460426443,0.019536214970584206
PARD6B,9.704381577792411,5.399092470371634e-13
NBPF12,4.270366727209706,8.932817875941597e-05
COL8A2,-2.356408084443483,0.02249553462024347
TIMM23,-6.790670492455132,1.3999149283437802e-08
EPB41L2,11.284687228994734,3.1336820734697243e-15
DLX4,-3.283331094390773,0.0018969837151203448
TMEM106C,-7.366208645024144,1.8002094059619915e-09
HFM1,2.8658215780651153,0.006112129272680515
SEPHS2,-2.747265390327452,0.008385019376229227
AHR,4.876649027357719,1.1794306870837029e-05
ATP5H,-4.632749332617571,2.6910484820732797e-05
RPL8,-4.8394487727677005,1.3386279090564316e-05
ZNF154,5.433606686515497,1.7222764978666665e-06
RBM22,5.685259317242089,7.121417980159154e-07
LZIC,-5.8494077504061766,3.9897112680516595e-07
C11orf44,-2.7684205223599068,0.007929421924367224
MLK4,-3.749379791019351,0.00046862100260744314
COL8A1,4.489054246254472,4.347850277408151e-05
DEPDC7,-7.445244002584513,1.359380397744964e-09
CISD1,-3.9281921579274584,0.00026801485660158243
RRAS,13.614117460288004,2.8295411920925684e-18
DHX58,6.110596234950691,1.58042541920685e-07
CACYBP,-9.285940905018952,2.219397911668216e-12
RLF,-2.48849624809707,0.01627585043951988
TPMT,-2.571567165619314,0.013209035344024695
MAOB,17.293646259525325,1.6794027665863526e-22
PUS7L,-3.385502872272716,0.0014070515123867037
CDRT1,-2.093195513832268,0.04153070170692847
LHX2,-4.639394492396872,2.631692380648408e-05
HAAO,3.1910658292807965,0.0024744763409532077
MTBP,-10.259287174033798,8.547255926936297e-14
MFAP2,-7.348341200973311,1.9182931990371603e-09
NPY5R,4.243781680635052,9.741272669281892e-05
C13orf45,7.372131832702959,1.7626955985321833e-09
DGKZ,-3.047515353862772,0.00371198710985031
LCN10,4.629624989650812,2.7194071966720554e-05
CYP2D6,-3.5476922119440553,0.0008676398963770454
PKP4,-5.749559413790375,5.677023432322121e-07
HIST2H2AA4,-4.8998431756102745,1.089754746706938e-05
CCDC17,4.301120001276912,8.078914213130254e-05
SLC35G5,2.449062875829225,0.017946295240558206
CHP1,11.142711189035788,4.91355886748601e-15
DARC,9.139362944236014,3.658217138969285e-12
CCDC37,4.213289813070721,0.00010756311312053644
ST13,-3.792440117421692,0.0004100522276565895
PARS2,-4.387052915857307,6.0928665185830595e-05
ILK,15.94474807522814,4.982903153017164e-21
PAWR,-6.781293697758009,1.4475524450175728e-08
TRIM65,-3.332442669171274,0.0016441600518770389
PORCN,-5.314681452612728,2.6074997859354352e-06
FKSG68,-2.391011724485325,0.02068769186513127
NRAP,2.2323669039829066,0.030193762707037785
RNH1,11.13802879308512,4.987210107713964e-15
PDE5A,10.517940059584445,3.6664566832173234e-14
UBXN7,-7.002680925249585,6.570608291729175e-09
APEX1,-8.325754095468195,6.094515648585749e-11
ENOX2,-5.455078402240914,1.5977147535002958e-06
FBRSL1,-5.831380702080626,4.2522928211887704e-07
SPTAN1,10.322675190669095,6.940840782541511e-14
MIF,-11.087742183194521,5.852316276224385e-15
CLK1,6.713876554854892,1.841294460868527e-08
MAP1B,-2.9795776990873395,0.004481668246107357
PTK6,-3.644212488684446,0.0006473952618700841
ENKUR,4.956586560016215,8.97680831082605e-06
ZNF302,2.5362907793638447,0.014440660026180963
MXD1,-2.7226649202653452,0.008945103273244305
CDKN3,-10.661400471928497,2.3010612573460783e-14
SDCBP2,-3.26802675108473,0.001983012678813768
RP11-422N16.3,3.7827573709903892,0.0004225742916286728
JMJD8,3.0090649104490135,0.00413089224121932
EPHB3,-8.027898658955937,1.7319018940798282e-10
ZNF233,-2.3790631089510303,0.021296630176975334
KAT2A,-10.253852772076629,8.701379839428994e-14
XRCC4,-2.603076519175182,0.012190691002744655
MAGI2,4.330702082565297,7.332819570839464e-05
SRRM3,-6.8667298345621175,1.0671578989284993e-08
PTPRE,12.797137620032494,3.05573042980357e-17
RNF166,9.003371114893199,5.82787973675535e-12
WWC1,7.560676264770896,9.024132080381394e-10
ACSM5,8.879766086170129,8.913440299999234e-12
PADI3,-4.182023966698244,0.00011903665511764826
TMEM50B,12.764706249840174,3.364304454503038e-17
CDCP1,-6.503716625772912,3.897466856997027e-08
POP1,-7.5316122321832015,1.0004157898853106e-09
RP11-368I7.4,4.501532214024542,4.171268928850707e-05
HNRNPC,-8.929174584418266,7.51971086665474e-12
ACSBG2,2.996785915151889,0.004273722169446387
AKAP6,2.153670785382565,0.03621269495624345
HLA-DPB1,15.404382775635613,2.0488665952974408e-20
VAT1,11.165867877284493,4.565190140621694e-15
MDS2,7.676779466102228,5.980417758832728e-10
GABPB2,-2.9044783832299603,0.005504585502791449
HIST1H2BF,-5.8056755914405365,4.656671821618247e-07
GTF3C2,-11.49374437972745,1.6235513838387897e-15
CCDC157,3.3448394395538488,0.001585587843913077
CD164,3.7320917163111695,0.0004943304732081881
MICU1,9.719938998612593,5.124628135182807e-13
MAP2K2,-4.655797998668571,2.490609668014904e-05
ZSWIM3,4.793824112035826,1.5629168422014906e-05
VSX1,-2.367570872102164,0.021897440153819406
KDELR1,-4.715087935410163,2.0398376207457012e-05
EIF4E3,18.225239882239606,1.8028145901315063e-23
RP11-195F19.5,-2.782542326715752,0.007638130231540232
TUT1,-2.2781855593631675,0.0271132047206301
BAI2,-3.81314790950009,0.000384459751191774
SMARCA5,7.066744362376789,5.228798644915738e-09
TMEM243,18.88760813470885,3.88238534298654e-24
KRTAP9-4,-2.317731359634153,0.02468260200315286
ECHDC3,10.661146193095098,2.3029568017219726e-14
UBR4,-3.5457261804611493,0.0008727966440231566
GALK2,3.5311551266670946,0.0009119383645704461
KLHL11,-3.4766296630071296,0.0010738042588963868
XRCC3,-10.40811630769106,5.2466447744075926e-14
MARCH2,15.203601764136057,3.4941342664417736e-20
SLC46A1,7.556973594988255,9.143419215812358e-10
BRD1,-2.0316054074461243,0.04763502508044882
LTA4H,15.35337902125998,2.345379181494578e-20
CD99L2,15.27075692992585,2.92130305909165e-20
ANP32A,-4.565873608842196,3.3663255391948176e-05
USP7,-5.641217640233259,8.315696177251282e-07
RAMP2,14.553473688193929,2.0323042070703046e-19
ABHD2,3.4513648861440647,0.0011577719205228866
TNNI3,-3.6142935521381148,0.0007091859947255849
SMYD5,-8.98672368080372,6.170565757320798e-12
HSF2,-3.141480413468474,0.0028497284121998287
YBX2,-5.7032564174789275,6.683883090081052e-07
CYP2C8,5.672032263196391,7.460997949277884e-07
LAT2,15.126139560729163,4.298520578516719e-20
NONO,-7.008282355375391,6.440657660439153e-09
ABHD10,-4.394000565986988,5.954937363468465e-05
ZNF66,2.3431380346507447,0.023225546304522525
PLS1,2.646901959970434,0.010893339217374674
MRPL43,2.6943317409195218,0.009632730461762207
LRRC14B,-3.712080008327737,0.00052578340495254
DRAM2,4.170116215420423,0.0001237119788378488
SBDS,12.692466719554119,4.170314241509778e-17
RGS3,11.155235117801894,4.721931478047753e-15
GTF3C6,-3.9125918200493532,0.00028152937540547036
HRNR,-3.165303372080294,0.002663209982353281
FBXO9,6.3617186760923,6.46615340696912e-08
HMHB1,2.4045364756731384,0.020017343071324103
ZBTB6,-2.12585629778681,0.038579491211519774
C14orf2,-4.383151051297777,6.171690292039926e-05
FAM71E1,-2.8116583305053973,0.007068503725241993
CCT8,-7.313338217685002,2.172622938177759e-09
ABL1,2.7841157078633247,0.007606295355519025
HS1BP3,2.823802894913272,0.006842736125890667
ATP5B,-8.04552131533617,1.627816562425179e-10
IPO7,-3.5044990847293516,0.0009879210749851076
SNX6,-4.0820591746091806,0.00016426876869172648
MMP28,14.073136837664636,7.708780959457054e-19
FSD1,-3.5003182543534095,0.0010003733781449818
MRPL15,-7.900448128546469,2.7131943039362645e-10
C15orf32,-2.6673730320399276,0.010331769505653874
AL359195.1,3.730011742185572,0.0004975134851182201
NOM1,-4.026437130374387,0.00019624421404538963
TCTEX1D2,-5.365600856707993,2.183740459607668e-06
PBRM1,5.29315633851886,2.8102060931368274e-06
TMPRSS3,2.1915739127369487,0.033193233137319866
ACPL2,-6.292909343781856,8.262304732806688e-08
RPS6KA3,5.699077226290556,6.783044397511426e-07
NACC1,-6.663851790770158,2.201174870437367e-08
DYX1C1,6.944254976880087,8.09297845102026e-09
GRM4,-3.9908056024743996,0.00021981147081301825
PDE3B,12.582583176788358,5.788992602500177e-17
TCTE3,-2.422846034941376,0.019140980077459475
TBCB,-3.210981295553327,0.0023372971193520104
LRRC3C,2.171186462181197,0.03478856943953519
GPRC5B,-2.8918003527732252,0.005697358742102989
GJA8,2.3144060590983417,0.02487922675680988
PFDN6,-6.32832663116838,7.283083258455986e-08
SH2D5,-4.681030132899902,2.2879452752346667e-05
GAP43,-4.893194177084337,1.1147527722819731e-05
ACBD5,5.066199881550416,6.162257285181188e-06
ASAH2C,-2.050248476289441,0.04570999115917854
PAPD5,3.635224112378338,0.0006653948699192635
LHX8,-2.5961137041003677,0.012409344419114265
WDR27,-2.9882643303768313,0.004375544565215308
PIK3R5,9.948348898744339,2.390086817984381e-13
F11,14.741120014598698,1.2163744481733893e-19
PAX8,5.031388197795976,6.9458717538909366e-06
LST1,14.777309926618615,1.1022571444195263e-19
ELN,7.704205715911632,5.427147541829116e-10
TP53I11,6.856278552266689,1.1077058794349375e-08
GCA,11.009932538564184,7.500619083026053e-15
WIPF2,2.0828556596754577,0.04250520106076136
MANEA,-4.072477251322909,0.00016939157407657463
RCBTB2,8.479767507539343,3.561478823203178e-11
STRN3,-3.698880847335643,0.0005475713045724642
ARHGAP31,19.836683145135794,4.61455440076607e-25
RFPL4AL1,2.397135828860867,0.0203816926636561
CAPN2,12.229046967908307,1.6804799281564603e-16
SUCLA2,2.2652090635747775,0.027955969876254674
PPME1,-8.550688135720673,2.7828999565771715e-11
ZFP30,-2.872382276701074,0.006004815350963588
EVX1,-2.661099435016912,0.010500981908716806
LACTB2,2.2141404210615354,0.031502949745916234
C8orf58,2.530923868723589,0.014636929832746835
DCK,-2.7163372721064714,0.009094632246971051
FFAR2,3.5160400577059074,0.0009543101097186952
IRF6,-10.346400864980648,6.421340954525609e-14
SELE,2.658093837028514,0.010582946327867557
CDK3,-2.5465354694739784,0.014072636154434544
ATAD3A,-8.272685632926077,7.337216059016743e-11
FLJ00273,2.573000740442331,0.013161070024603346
HDGFRP2,-4.788366136970341,1.5921046088667024e-05
PCDHGA3,12.798750632387868,3.041155106865004e-17
FIGF,13.952067146338473,1.0835366098805138e-18
LGMN,6.220741218368048,1.0682540414615068e-07
PWP2,-5.9070579817597455,3.253447897367105e-07
HCFC1R1,4.470888298454513,4.6180510998148264e-05
SH2B3,13.163694973738197,1.0397572678784702e-17
YIPF4,-9.00745922509318,5.746703540515008e-12
PRPF8,3.364121803952045,0.001498400928420237
SLC18A2,13.981985452988868,9.959394635903643e-19
PTPRM,20.94874797360012,4.201980869534731e-26
ARHGAP24,7.938777045740275,2.370276863008906e-10
TSEN54,-7.01392743815783,6.312298181894287e-09
AC135178.1,2.6036653889552746,0.012172361032756067
MOB1A,-4.9456244820816435,9.319871379881965e-06
AC008948.1,9.443936929556175,1.2984636568275199e-12
ZKSCAN4,-2.289162712852008,0.02641801378088564
PSTK,-2.5895806977019995,0.012617749767445464
HAUS8,-8.81508453714677,1.1139747950783868e-11
SYNE2,4.529201891316174,3.8043421741497656e-05
PABPC4,-4.115344990865643,0.00014761428730921696
GSTK1,9.221884707361585,2.7603143795312296e-12
PHYKPL,13.62971278082293,2.706097682120153e-18
SCEL,12.789434098798946,3.126323743130022e-17
LYAR,-2.7951920768482372,0.0073856288580642125
AC135983.2,5.57522835484415,1.0486410032435556e-06
CXCL14,-4.657143327914861,2.4793733462975578e-05
ARHGEF28,3.4397863448253623,0.001198309775445308
FKBP8,3.0524512567421374,0.0036611904312416842
SMAD7,14.681518131813194,1.4311216552704225e-19
RAB11A,-2.745417576325285,0.008425938908822816
PYGL,-4.928744605388243,9.873518368740215e-06
NANP,-5.63248955581994,8.574968577934363e-07
HSPBAP1,-3.2215781776191452,0.0022672622008294008
PCDHGB1,-2.6709925373481815,0.010235284995457129
RTN1,12.147010324643318,2.1568998523664914e-16
DTX2,-7.146991212627656,3.928218031831886e-09
VWF,9.60315392069021,7.586625788837744e-13
HSD3B7,2.581338104013728,0.01288524647286948
GIMAP5,17.26426538424657,1.8044206887298746e-22
SETD4,-2.111707162557207,0.039834676508627716
AP2S1,-6.258863464672937,9.327121505702907e-08
KLKB1,9.954434915962961,2.3422007651409865e-13
PRKD1,10.468478868647358,4.307836179985818e-14
CAMK2N1,12.882295307264823,2.3751254271435367e-17
CRYBB2,2.9414007092873278,0.004977187581381021
SMC1B,-3.6709885559137145,0.0005964990571260388
C18orf32,9.22691016120776,2.7134398161486825e-12
HIST2H2AC,-3.92897896561169,0.0002673501130839874
CTDSPL,9.804830942001244,3.8568968078853476e-13
HIST1H1E,-3.409076570341729,0.0013124746611072624
LIN7A,3.9952464501653586,0.00021673128618005782
SPOP,13.240080557526216,8.323378760664436e-18
ANKFN1,4.73400599039725,1.913630373857036e-05
EXOC6,10.819280982387,1.3822040572454968e-14
F2RL3,6.410022432133856,5.4434998658468845e-08
F2RL1,-5.636615121166677,8.451432150509061e-07
EOGT,12.234017747463497,1.6553027843480357e-16
METTL21B,-3.8322514232016447,0.00036221928076800205
CSNK2A2,-2.9520303360970095,0.00483431935658353
TMEM74B,7.819887597160384,3.605427651722138e-10
C5orf38,4.787894983049944,1.594649166193653e-05
SNRPA1,-13.557840239782188,3.3245515029216683e-18
TMEM63A,6.476260051369012,4.298433784009842e-08
MYL1,2.7683930930566802,0.007929997557618472
B3GAT1,3.588730855723064,0.0007664173486793358
CCDC85B,3.018792095788349,0.004020927074902358
POFUT1,-5.155108995412738,4.534899091738215e-06
GJA5,5.961567601593193,2.682117246649243e-07
SP9,-2.6499582477334656,0.010807759362627276
TSSK4,5.190888158621614,4.007019068472751e-06
AC003006.7,-3.2157007360807817,0.0023058577785556944
LILRA5,9.743976011822001,4.728005133746153e-13
NAPA,8.636444513793709,2.0664164854485873e-11
HLA-DRA,16.15186640179182,2.923365485015394e-21
CD4,11.709691023875347,8.280064353547372e-16
CCDC39,5.831809925711234,4.245845545674979e-07
FAM208B,-4.871889401773972,1.1987108295429835e-05
KDM5B,-8.702648856655472,1.64291744063179e-11
ZNF367,-8.571703067643899,2.5869622638312646e-11
ARMC3,5.050416911929913,6.5061022558050875e-06
APC2,-3.844841491658472,0.0003482451388325118
CREB3L3,4.420953489662066,5.448111370200537e-05
FAM21C,8.997841069280359,5.9395318299673485e-12
HBCBP,3.942954882455568,0.0002558044265012158
SMAP1,-3.568478124635808,0.000814871471183928
RSPH10B2,4.361279301630047,6.63229203526072e-05
CREB3L4,-4.329894549698516,7.352264954861066e-05
PEX14,5.071780059234646,6.045026396976635e-06
PPM1J,-7.200439953890873,3.247202969584043e-09
ACSL4,10.462097484772704,4.398470621912814e-14
GDPD1,4.702325309542598,2.129555951983104e-05
WDR37,7.325611766552422,2.0798068079524965e-09
TFAP4,-8.04990679765372,1.602907095351754e-10
TPT1,7.99169481488731,1.9672219503608681e-10
SPATA4,5.0822010568773965,5.831954362643087e-06
SCLY,-6.320646613569991,7.485086295312565e-08
DACT2,-2.8494571218708056,0.006387609624700289
ASZ1,5.683839484736385,7.157122010524505e-07
CTD-3138B18.4,-2.5246826827321738,0.014868218250830543
PRX,11.372901642221686,2.372734206962e-15
C2orf68,-5.13884717114593,4.796968155458946e-06
CHMP4C,-5.157597558993924,4.4960609815080485e-06
SEZ6L2,-4.077971992329867,0.00016643527192507462
DPY19L4,-4.78676612758958,1.6007620253100093e-05
FAM35A,7.637268335027799,6.878610262309275e-10
PLA2G4C,8.292416072766185,6.847878986898645e-11
CTC-487M23.8,-3.2427631118703113,0.0021331482719898344
E2F7,-12.989815667290587,1.730192616820784e-17
VCPKMT,-6.1071848650358245,1.599698681875291e-07
GJB5,-9.629582224513516,6.941140724426005e-13
ATG4C,5.544378309416418,1.1685544612441907e-06
ABI1,-4.715247298079277,2.0387411128315917e-05
RHBDL1,-6.546924040647157,3.3407694536414324e-08
PERP,-10.767205691789682,1.6346816674350468e-14
NAGA,3.0865039945953274,0.0033281034512155946
ZNF738,-3.7571268208726605,0.0004575218628069176
EXT1,-5.434287900211788,1.7181808137190622e-06
MROH9,5.347026970824022,2.329776650799059e-06
ANKRD52,-5.897919700520802,3.360429421160508e-07
SLC37A3,-4.1753539700670785,0.00012163391733366953
POTEI,-2.976915746961608,0.004514667118325554
SFTA2,16.800406833992923,5.672667022583851e-22
AFMID,-4.173249157049644,0.0001224648874016048
LRRC48,5.408788188112526,1.8782685413447132e-06
TNPO1,-6.458463877122478,4.580063596258584e-08
CHIA,7.391913708753463,1.6430001768595507e-09
LETM1,-5.875495713114203,3.637998090053365e-07
SNRNP40,-7.524205263138624,1.0270566052058516e-09
LTB4R2,-5.605391620693101,9.432109649125472e-07
JUNB,5.785970096897452,4.992337876582626e-07
ENTPD5,-3.4328758503213903,0.0012231444065913767
AC087645.1,-7.1027234330141935,4.599437625900201e-09
GLI3,-4.160236654999966,0.00012772592209023387
TMEM135,3.358947514984072,0.001521339325843176
EXT2,-3.825921091542643,0.0003694481267912609
PEA15,7.254911677784838,2.674730982421423e-09
TNFRSF6B,-2.093498775888266,0.04150241693484333
WDR33,-4.572861732335012,3.2886453330736106e-05
KPNA4,-7.727475252024007,4.998230095527768e-10
ATP13A5,-2.4685146499730055,0.01710385058944526
SNAP47,-9.07405859759034,4.5738604488087645e-12
RTN4RL1,5.2306934683579085,3.4908212798138317e-06
RPS3,-2.460529152963518,0.017445274408652827
IL2,6.619040553178913,2.5828601050622707e-08
SLC6A17,-4.011421245534968,0.00020586156542980603
BIN2,15.859235429543364,6.218765553857838e-21
BCL3,3.821142361930624,0.00037499699097741796
CCDC24,-2.604859453098346,0.012135270198428968
NOTCH3,-8.47996319888188,3.5590532652133647e-11
TGM3,-2.146644593986118,0.03679820663294709
RBMX2,-5.375787909302501,2.107529319784381e-06
KCNIP3,-2.6111654219856466,0.011941096533836735
HCN3,-6.943835398983215,8.105100472676336e-09
TCP11L1,-2.757485044817006,0.008161996571511518
CST11,-3.235494556601219,0.0021782948627720997
WDR34,-2.5261314400412416,0.014814235732364818
CMIP,-3.8472764860845206,0.0003456030891473152
EVA1C,6.663332381467696,2.2052586487978377e-08
TASP1,-2.7801401765361757,0.007686971422805874
MARCKS,-8.785054071574748,1.235641186815175e-11
NME9,4.864732047939495,1.2282883464784795e-05
AREGB,2.3149029095810483,0.02484975946296665
SEPT11,5.637683649187754,8.419724892646313e-07
ALS2CR11,-3.575032570088725,0.0007988782095376957
EXOC3L2,5.059658412719032,6.302539100221798e-06
KIF6,6.82978403063823,1.2175402403830529e-08
SERTAD4,-4.582694207223205,3.182310553205423e-05
AP5Z1,-2.9351726763573467,0.005062714179121618
PRC1,-13.904778709864427,1.238246720450529e-18
ARHGAP32,-5.70328278254201,6.683262105433437e-07
PMEPA1,-2.896170854913326,0.005630206055076854
PTAFR,9.4890233899524,1.1148484847433325e-12
RAB26,-4.8698895924956895,1.20690374131928e-05
C1orf180,-2.7876452180984015,0.007535326749395406
PAPSS1,4.2759282017501095,8.772148064532945e-05
FOXP1,9.89194305833327,2.88381383184872e-13
MTNR1A,-2.6402416834306406,0.011081989408926782
CPNE4,-2.2558504703277666,0.02857813464752796
BTN3A2,10.164834770252314,1.166666686303093e-13
MYO9B,5.237067404370485,3.414502434167196e-06
GPIHBP1,9.361786132869979,1.7152566875081815e-12
SLC9A8,4.447345468688681,4.992740777960269e-05
ITGAX,10.661622637226738,2.2994063986240188e-14
UQCRH,-8.992597573139749,6.047390975690155e-12
ELMSAN1,7.1149770905008065,4.402898382141802e-09
SEPT1,2.276376134605432,0.027229346437774426
RBFOX2,-5.972302796408308,2.5819676577812395e-07
CTSD,8.105489164501785,1.3185030764026113e-10
ACTN2,11.850607792555957,5.35322454757358e-16
MUC4,-2.398029501049658,0.020337380963189877
C19orf38,11.538983216486052,1.4092493520451843e-15
CLEC9A,10.065839153984665,1.6183469524486926e-13
CEP170B,-4.2560444590004085,9.359883955843949e-05
CEP89,-3.1025017232096617,0.0031816393250867444
RGPD6,8.047856102222509,1.614506925196649e-10
CEP85,-8.501861404005325,3.297876860211833e-11
SHARPIN,-2.639639224296197,0.011099200561905396
CCNI,4.200855385708208,0.00011199125102076901
PIP5K1B,15.342154196007648,2.4162892299980352e-20
SMIM6,7.164960155277067,3.6846249537686493e-09
ELANE,5.570907558338776,1.0646708191290936e-06
NDUFV1,-7.447484656950794,1.3486042454328236e-09
CPXCR1,3.515562804746846,0.0009556781194803714
TMEM132B,-3.2167735826889845,0.002298766727668737
CALCRL,9.744716421440073,4.716293036850933e-13
KHK,-2.595167529071495,0.01243933190323246
CTNS,5.805264335593228,4.663442680300597e-07
PTK2,-3.3772313681303303,0.001441745202550056
ST8SIA1,2.2394723427634045,0.029696586938362447
STON2,-8.659039798107042,1.910750524440056e-11
KRTAP17-1,-2.5762801812126312,0.013051941066433887
BLCAP,-4.909544936343039,1.0542656454027005e-05
SPRED3,-5.415268914675113,1.8362351529629229e-06
CPN2,-3.8592541937567013,0.00033288566610149514
ANKRD29,8.917624482276624,7.824453353073377e-12
RP5-850E9.3,-2.367917513821662,0.02187909776548371
CDCA5,-14.822322911864038,9.753523907717674e-20
RIN2,3.372024235554139,0.0014640009508044443
CAMK2N2,-4.733080997761468,1.9196190556557415e-05
LEPRE1,-5.5896893487908965,9.96712454596648e-07
RABGGTA,2.9218944596188363,0.005249648646914988
TFDP2,-5.772117830747586,5.242578929250094e-07
RFPL3S,-3.3583971371597356,0.0015237987524257567
XRRA1,-2.484508422086939,0.01643814032197586
SLC1A6,-3.2509326121462214,0.0020834614812984213
PLEC,-2.659974006602369,0.010531604595522924
CSF1,5.675398186971593,7.373089630529329e-07
NUP35,-5.991733704135931,2.41006329172352e-07
LRIG1,3.185241965256023,0.0025160046136644596
GRTP1,-2.262857779936868,0.02811114214354519
CRCP,-4.019318553017407,0.00020074800713564136
MYBBP1A,-5.968155633719265,2.620208148528796e-07
POSTN,-4.116253933137101,0.00014718329316263664
CD109,-6.904749206707473,9.317859478520599e-09
FSD1L,3.107134640255761,0.0031403674996888127
FZD10,-3.935724675891281,0.00026171590623150345
CCDC89,5.266221212640143,3.085916798194441e-06
AP4B1,4.1911132993107065,0.00011558389860339301
CHD2,4.925637817177595,9.978888227172658e-06
DDAH1,16.478894715367915,1.271600216619897e-21
IGJ,4.24537067960429,9.69101310092392e-05
TRIM10,-2.1935669308005905,0.03304079459864799
STX7,12.841619051020807,2.6785877204960564e-17
ANXA4,9.824694499460014,3.6092024259950686e-13
NUP160,-4.548892728540833,3.562644817329847e-05
EDEM2,4.878063200714003,1.173761184984817e-05
STRAP,-7.287954330637315,2.377976507691941e-09
TUBAL3,-2.899708554465555,0.005576389069923601
TMEM164,9.032040511688189,5.2820848684622585e-12
RAD51C,-7.23324477651338,2.8892058883924823e-09
GPR108,10.146319185232432,1.2401945840614626e-13
CDK2,-6.463358712268075,4.5008140461265384e-08
ZNF726,-2.6474430198107712,0.010878143795460406
PCP2,3.4717044432583175,0.001089703866430352
SUMO2,-8.519272935638352,3.104054728427878e-11
TGFBR3L,-4.002282504542915,0.0002119363733590212
H3F3A,-4.1949829838057475,0.00011414364060427672
AP2A2,4.583112130110648,3.177866225389624e-05
AKR1D1,-2.9642116850162967,0.004675300779607501
B3GALT5,-3.333890707944016,0.0016372139898102555
LYRM4,-2.7034950968060696,0.009405200247174362
POLR2B,-3.973795368483709,0.0002320062835815513
SLC22A18,-4.1354944457343645,0.0001383412766474491
GRK7,-2.631465228326555,0.01133514753708729
TMEM138,-5.189584785078646,4.025138205609759e-06
FAM174B,13.186365378239714,9.732382849425988e-18
ARPC5L,-4.829618671218719,1.3841090851709929e-05
TXNDC17,-5.887203608330851,3.4903451841964005e-07
WARS,6.501123919324181,3.933675791986839e-08
ASGR2,5.584256330845209,1.0159161005837982e-06
TENM2,-5.238540213787158,3.397103401488332e-06
CCDC135,4.702128202870707,2.1309714778556722e-05
AC027307.3,2.497860041497747,0.015900467948093282
CAMLG,6.042528561429248,2.0126096483973448e-07
ZNF608,13.99928558716488,9.486035388401893e-19
COMMD4,-5.215450660872486,3.680231845372352e-06
SPEF1,4.7779913688561235,1.6490692805699992e-05
HAUS1,-3.8801935202279414,0.0003117292883487835
TUBB8,-2.6599384899246776,0.010532572328631385
PAXIP1-AS2,15.970722790971255,4.6593429798820666e-21
KIAA1328,8.076149508635424,1.461657466302498e-10
SS18L1,-3.997744888099311,0.0002150167610147811
RBBP5,-4.0539445895515085,0.00017974261922184975
KANSL1L,10.048070755627787,1.716467447986512e-13
OCIAD2,-9.161478397698145,3.392031445767079e-12
KRT27,8.338327474784021,5.832563828634002e-11
ATXN2L,-10.42278183636701,5.001047729922075e-14
MYL3,14.614915695214822,1.7171016797213095e-19
SGCD,5.497072908947993,1.3793154021740795e-06
NAA50,-12.008530679489068,3.293527040888019e-16
GGCX,-3.566612346026509,0.0008194797750880552
GOLGA8K,2.4319088041078385,0.018720122345742874
ACTR5,-4.606463462637482,2.938963699405907e-05
YPEL4,6.592434072514806,2.8400825911463042e-08
COTL1,11.148370461814842,4.826010268640207e-15
PGAM5,-10.132553889227998,1.2978807615201348e-13
CYTIP,8.625707530875893,2.1448060704496408e-11
SPNS3,7.199630005158044,3.256583101604213e-09
DNAH6,6.336315865072399,7.078715882866225e-08
C1QL1,-3.498101649406273,0.0010070359720021729
CENPF,-11.456029024284522,1.8272905604810956e-15
ACBD4,13.048158394389846,1.4578105765663246e-17
OSM,3.6894569212001875,0.0005636549589023873
EXTL3,-3.727952042451113,0.0005006848704031563
ANKRD13C,3.748030561617434,0.00047058031961462476
C16orf91,-4.527165635732895,3.8302329160637535e-05
EIF3I,-5.88348355968367,3.5366026698690876e-07
CNN3,6.463359918886469,4.5007946801991955e-08
WAPAL,6.875088435543204,1.0358005500514492e-08
MYO1A,5.128522979710127,4.9710456419437e-06
PDZD9,9.659480711095844,6.277464120080284e-13
GPM6A,15.433441176220185,1.8972678765241097e-20
STRA6,-6.234504024180753,1.0171940460604925e-07
SIGLEC6,3.258337737812752,0.002039370654431196
GARS,-7.490807514295553,1.1563073638125819e-09
ZFAND4,3.9350307280086456,0.00026229017571957017
SLC44A5,-7.794996503865649,3.93680589822444e-10
TMEM50A,5.157148294835129,4.503048121202858e-06
GDPD2,-3.3172990108638944,0.0017184961651522611
WNK2,-4.985276667894918,8.136689693799198e-06
AHCTF1,-7.069702115975918,5.173955489102447e-09
CLDN16,-3.459607890735881,0.001129711692988291
UBXN4,-4.462983289377111,4.7406904984589844e-05
MC3R,-2.237810357300024,0.029812223408472702
CHKB,2.5610745776560377,0.013564979746781832
SIK2,12.33123605369198,1.232922066610164e-16
