Hugo_Symbol,Log2FC,T_Paired,P_Paired,T_Independent,P_Independent,Is_DEG_Paired,Is_DEG_Indep,Alignment_Category
LMO3,-2.4749970625593125,11.383238501415486,2.29679193425043e-15,10.590764295327263,6.346658409887597e-18,True,True,Both (Concordant)
RPL13A,0.15745528910503498,-1.5417315294175942,0.12957282847243498,-1.5425614902198488,0.12616024396352174,False,False,Neither
CMPK1,-0.3711683516208025,7.761587093836909,4.4302264036027853e-10,5.711194308268453,1.2029835475929468e-07,False,False,Neither
MAP2K6,0.9619881507670571,-3.3761370942766438,0.0014463953880865157,-3.3115912581444378,0.0012997744277293414,True,True,Both (Concordant)
FAM78B,0.3885978952483036,-2.0388535779889767,0.046878405314762235,-1.929951758770125,0.05650429425354608,False,False,Neither
ELF1,-0.5112577349277222,7.4082945550446295,1.5500790875302928e-09,6.651368815163548,1.6656313972347824e-09,False,False,Neither
TTC5,0.2080531254447233,-1.6792469708432558,0.09947045931668116,-1.8067178303338356,0.07387516667279533,False,False,Neither
TAT,-0.8410355278360697,2.621651497196029,0.011624485348465345,2.656687903937582,0.009213691401899586,True,True,Both (Concordant)
VWCE,0.23701384506147388,-0.5809384274537457,0.563944598701537,-0.5900342510298456,0.5565257333176303,False,False,Neither
CNKSR1,0.15102867743773918,-1.2432685868252045,0.21968481238374818,-1.2700295546393128,0.20708133903095147,False,False,Neither
F2RL2,2.6668857035526092,-3.690657510458842,0.0005615810125460651,-3.6111048055438806,0.00048282044619658707,True,True,Both (Concordant)
AC106873.4,-0.3360229247731489,0.32408853202083177,0.7472503924604391,0.337641714212287,0.7363553537311307,False,False,Neither
HIST1H4H,1.4334833838624794,-4.827536776457163,1.3939345214539893e-05,-4.755566795242835,6.806278244606045e-06,True,True,Both (Concordant)
IAH1,0.3289137447378744,-3.207669930256346,0.0023595973563646324,-3.508823157851173,0.0006814197118868194,False,False,Neither
RP13-512J5.1,2.0418824399979916,-2.0001410388546335,0.051043408041881566,-2.0731250679374353,0.0407845543180602,False,True,Independent-Only
CDK5RAP2,0.9595701485610617,-3.321599501374996,0.0016970685247451667,-3.3325224396464592,0.0012151179291954148,True,True,Both (Concordant)
RPP30,0.3654551962256672,-4.509802780517424,4.058112129126956e-05,-4.548786074433489,1.5468824658183176e-05,False,False,Neither
C11orf49,-0.22304348726661832,2.4304026233803997,0.01878948331425224,2.265889850491808,0.02565790268989877,False,False,Neither
TMPRSS11A,7.645315354637824,-3.6112774358603237,0.0007157194497778314,-3.610289547260304,0.00048416055540854633,True,True,Both (Concordant)
LIMK1,0.7181898121835091,-6.59321144104444,2.8322160730243265e-08,-5.823880616678894,7.305310717236271e-08,True,True,Both (Concordant)
DDX49,0.8345517787020352,-7.736187840911845,4.846544959841835e-10,-7.520771303401776,2.6322202238270652e-11,True,True,Both (Concordant)
SLC26A3,-2.0954803088542286,1.9608096103901116,0.055598293364200455,1.943885255012673,0.05477730609924932,False,False,Neither
KCTD13,0.5064697512992994,-4.984361967698081,8.162238736787969e-06,-4.5575599235250985,1.4945539273437802e-05,False,False,Neither
PSMB8,-0.4856997237571008,5.441383153716929,1.6760908403258076e-06,4.927835258919818,3.382417510887974e-06,False,False,Neither
POLDIP3,-0.05159638697128218,0.7228838510045827,0.4731877195128091,0.7058877041033264,0.4819326548726691,False,False,Neither
CCDC121,-0.5143744877996286,3.839609341740647,0.0003539882084582195,3.3855340466481936,0.0010232687049393217,False,False,Neither
MAL2,0.2108099650300191,-1.3857587495550663,0.17209564448492262,-1.3254401212664242,0.18810687848430233,False,False,Neither
ATRAID,0.2745628142052158,-2.8265223897261453,0.006793104319051325,-2.985495863315407,0.0035754163948825204,False,False,Neither
CGB1,2.228378716402179,-2.4241447083391066,0.019080153465179158,-2.3613107401501097,0.020189083533471226,True,True,Both (Concordant)
XCL1,0.2745022552914271,-1.4654310818675709,0.14919111275119476,-1.3008459545870552,0.19636163380199173,False,False,Neither
FPGS,-0.29152761843802893,5.303440821546601,2.7114827224598965e-06,4.410009805990409,2.6523598776682378e-05,False,False,Neither
RNF6,0.0012433324611314446,-0.012628777091415029,0.9899752408963033,-0.012289505623052963,0.9902196238989174,False,False,Neither
INTS7,0.9573862580775879,-8.842275652584174,1.0142562872166364e-11,-8.71547440711767,7.376233948575913e-14,True,True,Both (Concordant)
GNL2,0.9058971915941116,-1.7124167718364451,0.09314232532323581,-1.7227282879068753,0.08809191521936653,False,False,Neither
CHCHD7,-0.1411841366158319,1.4751321142737617,0.14657403714854825,1.551612332687298,0.12397856038018037,False,False,Neither
SEC16A,-0.10554486963389446,1.6233204789814397,0.11093778005076568,1.7502095613788557,0.08321194383149365,False,False,Neither
RFWD2,0.45051089520907006,-5.5047345837526835,1.342787980608629e-06,-5.503525367165526,2.9814051080470776e-07,False,False,Neither
LMAN1,0.5175915202583808,-5.837147690787182,4.166475023414605e-07,-5.535007070784365,2.6007763903491104e-07,False,False,Neither
KLC4,-0.6201289657217555,8.519816697381216,3.098190031622317e-11,7.400449549542286,4.711897301583885e-11,True,True,Both (Concordant)
RRAGB,-0.2865793834387398,3.1954140786886676,0.0024438925851973884,3.2186963458058337,0.0017465616694922797,False,False,Neither
TRIM35,-0.3235406369404689,3.6784439792977053,0.000583025208686338,3.281217611440439,0.0014324939527105814,False,False,Neither
CHMP6,-0.2922358740161012,4.616868429985551,2.8382633715627958e-05,3.9356006726637043,0.00015520042528815957,False,False,Neither
OR4F3,0.13931557553626897,-0.220358260978803,0.8265077057517909,-0.23473264379588854,0.8149059968718709,False,False,Neither
MTFP1,1.0550128287493346,-6.3251554362270745,7.36582576137766e-08,-6.105948491971629,2.058484117657477e-08,True,True,Both (Concordant)
ITM2A,-2.457202734818479,14.959687692167359,6.725013477955879e-20,14.947179911903648,5.080844383188292e-27,True,True,Both (Concordant)
DNAI1,-2.549373001194618,4.852235315701874,1.28166004043274e-05,4.063856924654239,9.744155235382409e-05,True,True,Both (Concordant)
GOLGA6C,0.19322185604182612,-0.36830122984334074,0.7142350344438207,-0.38363031057436187,0.7020834819189123,False,False,Neither
CTB-186H2.3,-3.279470103201968,3.2993060245478807,0.0018109598979839786,3.357451882057452,0.0011210399818013326,True,True,Both (Concordant)
AMPH,0.7016919091311469,-1.3008757696721454,0.1993854755627007,-1.3207688109846096,0.18965442142142125,False,False,Neither
NAIP,-1.0221093286108098,7.9659140565018705,2.1541621514477805e-10,6.312604391548847,8.01517630365423e-09,True,True,Both (Concordant)
C19orf33,-0.321057035425031,1.3736853242275797,0.17579171220189976,1.4256868185333436,0.1571362699940897,False,False,Neither
ULK4,-0.7440375489921467,6.024145181859701,2.1482953547841472e-07,5.921908726613498,4.717418110541395e-08,True,True,Both (Concordant)
FAM218A,-0.30716493703798414,1.6886360300822079,0.0976443122708801,1.5280895420068592,0.12971162526566843,False,False,Neither
SRPK1,1.2554146066454428,-9.936082482762641,2.489630649003587e-13,-10.290860307767533,2.8313354395506973e-17,True,True,Both (Concordant)
SLC35E3,0.04280536276034213,-0.6182455723308106,0.5392767387760232,-0.5471781732070257,0.5855002412474964,False,False,Neither
CD7,-0.45323255914652677,2.3884721431293485,0.02081579188600887,2.2692154628115135,0.025447341465256186,False,False,Neither
BCL9,0.7885748297981817,-5.763486897040796,5.4047551959166e-07,-6.157216798010889,1.6308816018248e-08,True,True,Both (Concordant)
SOX4,1.7688333330646477,-5.78560228404438,4.998826504712883e-07,-5.880154787544774,5.68552901505811e-08,True,True,Both (Concordant)
PTPRD,-0.20506474914725636,0.8846197175485755,0.3806820825362016,0.8518817149067153,0.3963567137431797,False,False,Neither
DSC2,2.7754712575626748,-7.296409653060012,2.307497566559141e-09,-7.23775627844158,1.0315128596701446e-10,True,True,Both (Concordant)
HES1,0.7261762573536104,-4.324589213798116,7.481272593419873e-05,-4.159797286499054,6.837878082354857e-05,True,True,Both (Concordant)
CHRNG,3.2691346053702124,-1.8702474694869602,0.06742909341278323,-1.8746602282206313,0.06381757322736353,False,False,Neither
USPL1,-0.3438411410390998,3.4626569730599117,0.0011194973258602866,3.2535264540255837,0.0015644461906195292,False,False,Neither
AL033381.1,0.3345649205652878,-0.4186747594074707,0.6772833556260239,-0.4494981084009472,0.6540649557254588,False,False,Neither
FAM131A,0.7130427761400828,-3.9304181623140297,0.0002661383095320704,-3.826789886642279,0.0002286576517146326,True,True,Both (Concordant)
FLT1,-1.2343924688166625,8.432907136245081,4.1929877156938384e-11,7.792450425284517,7.013462935122171e-12,True,True,Both (Concordant)
ACAA2,-1.1633714450863757,14.445919144186206,2.732655364717852e-19,12.15408847097581,2.8262722944996867e-21,True,True,Both (Concordant)
SUPT4H1,0.07353965717948624,-0.9373034435846942,0.35319956968411526,-1.0030995011507697,0.3182832436640682,False,False,Neither
IL17D,-0.770229497470172,4.871383657263051,1.2007776066471266e-05,4.450373444874856,2.269638717301923e-05,True,True,Both (Concordant)
VANGL1,1.1251135962931607,-9.062218046529205,4.7631414144238664e-12,-8.705414571319123,7.754511407242256e-14,True,True,Both (Concordant)
PRF1,-2.0404177494596474,10.753547212965243,1.708315438032749e-14,9.867543784610154,2.3462948547827204e-16,True,True,Both (Concordant)
ACSBG1,-2.041261451461721,4.15127535698131,0.0001314759662903911,3.9666081865660248,0.0001388008212067845,True,True,Both (Concordant)
BTBD18,-0.7695478088696004,2.98835393534867,0.004374462204746995,3.0973989860478257,0.002546857956667985,True,True,Both (Concordant)
HHIP,-3.884692295364361,11.713227284889166,8.189675614416649e-16,11.637941289076018,3.545519219033043e-20,True,True,Both (Concordant)
PNP,-0.27164062138271566,1.242570274497313,0.21993993773623355,1.1761921000583004,0.24236738732716692,False,False,Neither
NIPBL,0.45068381753152215,-5.08407184412301,5.794495278017103e-06,-4.524992959434961,1.6978691758235145e-05,False,False,Neither
RFPL4B,0.017738277240203288,-0.0263155415284681,0.9791125418476627,-0.029185011586405664,0.9767763873882501,False,False,Neither
BANF2,-1.0762577319029767,0.9587035520331858,0.3424148519746899,0.9130388505604319,0.36346286288914365,False,False,Neither
AC009892.10,-4.277638818742566,1.348593043003061,0.18366808397234427,1.3514712152765245,0.17965599075579405,False,False,Neither
UNC93A,5.900992187299435,-3.979059814740393,0.00022816388850380894,-3.99140035060062,0.00012689422190152375,True,True,Both (Concordant)
CDH18,5.162834467593125,-1.8290383784754602,0.07348278114770877,-1.832484074069651,0.06991594004534447,False,False,Neither
C3orf18,-1.1377343122020858,9.847820371063973,3.340991976677424e-13,10.00682097355558,1.1696975141938197e-16,True,True,Both (Concordant)
ASAH2,0.675598417799896,-5.0098906770197145,7.477996083358051e-06,-4.177726755865951,6.396343201320472e-05,True,True,Both (Concordant)
RP11-144F15.1,0.056601010387354,-0.08547029114896687,0.9322357953229474,-0.0842180595002798,0.9330548603325841,False,False,Neither
CCDC110,0.03635632254126307,-0.1519053100344331,0.8798853531988228,-0.15301819936975075,0.8786985487685925,False,False,Neither
DDX55,0.7895234370836057,-7.431749176908929,1.426134404037517e-09,-7.1723884842605425,1.4113218669067838e-10,True,True,Both (Concordant)
SMIM17,0.7368108199122572,-1.051613213058055,0.298135705127489,-1.0569410914061304,0.29313696732665423,False,False,Neither
HMOX2,0.01204054067798963,-0.10745832276950784,0.9148641774700014,-0.10515564804893254,0.9164672327008172,False,False,Neither
SMTN,-0.033323468325927856,0.19186339522246748,0.8486421069065253,0.1968639098552256,0.8443417369853476,False,False,Neither
RP11-343C2.12,0.4430815090481312,-3.0082831110405466,0.004139851454083737,-2.6186569581207926,0.01022917101492679,False,False,Neither
RASD1,-1.2231238659297516,4.092435760750125,0.00015889052159985033,4.163997661400964,6.731885303948345e-05,True,True,Both (Concordant)
PEX19,-0.11121104243086663,1.2940680658277173,0.20170808939610976,1.2880571298191876,0.20075913622193203,False,False,Neither
MRPL36,1.4707349959776241,-7.825449985162189,3.5352931683784283e-10,-8.034625992160345,2.1400439252518035e-12,True,True,Both (Concordant)
RPIA,0.5267547061161498,-4.768770127964832,1.7013769083642306e-05,-4.647715723158049,1.0471015902008394e-05,False,False,Neither
C14orf1,-0.13792774587833848,1.6579248856607414,0.10372196716809237,1.6156554769843263,0.10938377846060729,False,False,Neither
DTX3L,-0.09257156326385252,0.9723473475400898,0.3356534706378756,0.8715890940088701,0.38556284585590306,False,False,Neither
BEND2,-3.9583809107982604,6.812352967460677,1.2956795595372284e-08,6.845234005530163,6.693458043308113e-10,True,True,Both (Concordant)
ATP12A,2.0826032179537832,-2.10271287515086,0.040651011906936534,-2.0970550871382914,0.03856301245228169,True,True,Both (Concordant)
NLRP11,3.996155833711296,-1.312080035512266,0.19560681119695414,-1.312949920731556,0.19226599979128678,False,False,Neither
EPG5,-0.23827315741022773,2.078780248811764,0.04289473847429362,2.100392278575584,0.038261654584307456,False,False,Neither
PCDHGA6,-1.0995902095116046,5.263543620579584,3.11474389251173e-06,5.391064911066026,4.841756086581959e-07,True,True,Both (Concordant)
TMX2-CTNND1,-1.4034350866403529,3.1868441577325495,0.0025045148012479805,3.3841218446041603,0.0010279877376047166,True,True,Both (Concordant)
LCOR,0.5710631518963498,-5.995141204227586,2.3811131954909117e-07,-5.383314017883745,5.005406699656966e-07,False,False,Neither
NOP58,1.0415519138690248,-5.042530131044989,6.684939407246173e-06,-5.068025589106975,1.896055730461289e-06,True,True,Both (Concordant)
RP3-422G23.4,1.5260688116675876,-1.8975936386062529,0.06364979224251865,-1.0525117354607283,0.2951530927946592,False,False,Neither
ACVR1B,0.3255257592402942,-3.4477883456593235,0.001170152303677527,-3.4298419203453525,0.0008851435491075638,False,False,Neither
C3orf55,-0.04697673420698972,0.14781812925208487,0.8830928983479042,0.14605364051246825,0.88417905048683,False,False,Neither
USP17L2,0.08879517476743048,-0.20502238535759718,0.8384039507223022,-0.1973783752270969,0.8439402547936773,False,False,Neither
RCCD1,1.5353671578013135,-11.241850412834497,3.588184216114804e-15,-11.485717965581262,7.504803272891138e-20,True,True,Both (Concordant)
IER2,-1.1742722629303204,6.180612339045457,1.2321815691858004e-07,5.6663447379537315,1.4653781619717085e-07,True,True,Both (Concordant)
RREB1,0.11922571888500236,-1.4291230955887564,0.159313375017171,-1.457147229969305,0.1482726061868528,False,False,Neither
MTFMT,0.30236229010992133,-3.7726302506291916,0.00043606440897906167,-3.6922666061084133,0.0003656502775881687,False,False,Neither
RP11-432B6.3,2.0520204266920747,-2.130502049331139,0.03817498456787322,-2.1560918966043103,0.03352400254214659,True,True,Both (Concordant)
LRTM1,2.357552004618084,-1.899571456602834,0.06338358698977786,-1.9384679520861843,0.05544337002892001,False,False,Neither
MFSD6L,0.4392322315218388,-1.3055658339670981,0.19779710253196436,-1.3421686478129617,0.1826425158556069,False,False,Neither
LY6E,-0.06336760532921368,0.2775308907511819,0.7825400853150907,0.27449617916400904,0.7842811484606019,False,False,Neither
SERPINF2,-1.296270895887592,6.504331324502178,3.888931089727617e-08,4.173972799668565,6.486459188567713e-05,True,True,Both (Concordant)
SLC47A1,-1.2008193383943218,6.4637830703828385,4.4940083307142155e-08,6.345309972041369,6.8961306728674e-09,True,True,Both (Concordant)
LY6G6F,-4.817173111238723,3.9520610304075956,0.0002485425378039107,3.9533450364578475,0.0001456018829032689,True,True,Both (Concordant)
ZNF135,0.11245853326135555,-0.3881655837952435,0.6995748405928154,-0.3817915683691819,0.703442569282834,False,False,Neither
HSPA1A,0.4508949554007656,-1.8435797704259036,0.0712962504672082,-1.9537760686830554,0.05357869158525815,False,False,Neither
BTBD3,-0.04423002221348822,0.2724744584410258,0.7864021886127057,0.281590241816823,0.7788514648638216,False,False,Neither
ZNF282,0.5232509107871702,-6.7928929081015585,1.3888560874217164e-08,-7.179907743808945,1.3613876057234417e-10,False,False,Neither
RP11-17M16.1,0.7038171612220688,-3.874179855774281,0.0003176687475291237,-3.943632583594371,0.00015078307086530091,True,True,Both (Concordant)
OR52K2,-2.2660620985313624,3.511299535328207,0.0009679817793201214,3.455479947464619,0.0008134407748768519,True,True,Both (Concordant)
NAA16,-0.1234942642104913,1.342302733582394,0.18568422084694025,1.125161530168953,0.26326873498170006,False,False,Neither
ZBTB47,-1.4439646534615294,16.66835729750986,7.892055015312558e-22,15.172912881056982,1.813709480150283e-27,True,True,Both (Concordant)
RBPMS,-1.6302592763734804,16.16949893026754,2.794223684848586e-21,17.046860695557406,4.482911796393813e-31,True,True,Both (Concordant)
NSUN2,1.1916619082654816,-10.562323414826702,3.173470078677614e-14,-10.519977200940032,9.030533872265541e-18,True,True,Both (Concordant)
ZBTB1,-0.3336484462690982,6.767494517360932,1.5206219247418705e-08,4.657561167751593,1.0069562112774345e-05,False,False,Neither
FAM86C1,0.7970592254869853,-4.97959128347436,8.29677745228978e-06,-4.841080874434613,4.818324249117836e-06,True,True,Both (Concordant)
RP11-57H12.6,-1.010834669631962,3.753497835976321,0.0004626892583532654,4.15684341846832,6.913374476360024e-05,True,True,Both (Concordant)
OPRL1,-0.3399832093671881,2.380914410697544,0.021201240830434107,2.1311025405608666,0.03558258293467701,False,False,Neither
TRPM3,1.1755526849707978,-1.2597401238169217,0.21373035752557784,-1.2337317365281044,0.22025358274391038,False,False,Neither
RBMXL1,-0.07975267574311533,1.0268396246244365,0.309538479182838,0.9485608579053115,0.345177286028365,False,False,Neither
FAP,1.7909738075173618,-4.955154968764419,9.020894867511489e-06,-4.78171027604889,6.126368129010272e-06,True,True,Both (Concordant)
PDGFC,0.06427878268475333,-0.5159115473779056,0.6082364478536869,-0.4617398112669243,0.6452912561363758,False,False,Neither
PLEKHB1,-1.7329182935214666,11.035173607757981,6.919910633618522e-15,8.834720978068939,4.075558723384871e-14,True,True,Both (Concordant)
SEC23A,0.32240335725629565,-3.3603312523598077,0.0015151725709714005,-3.086855813274079,0.0026305230971108585,False,False,Neither
F10,-2.7243963412807313,16.468914267055645,1.3040962783059381e-21,17.15072874306795,2.86603031235263e-31,True,True,Both (Concordant)
PPM1K,-1.4987161522350265,11.79433756165981,6.369707874904491e-16,12.198944454475004,2.270928163194066e-21,True,True,Both (Concordant)
COPS7A,0.4447223319451616,-3.6188655286573335,0.000699391041120542,-3.648352082759692,0.00042520709710337274,False,False,Neither
RTBDN,4.171946290796964,-3.7872720686871664,0.00041669061031124343,-3.818548071086631,0.0002354023930480981,True,True,Both (Concordant)
C14orf177,3.809456444702892,-1.1686643073563312,0.24819325239803694,-1.1713675781920454,0.24429119655664622,False,False,Neither
ZNF157,0.5554920161774496,-1.23339609727832,0.22331205610679006,-1.2543770295402779,0.21268858760082301,False,False,Neither
ZNF701,-0.2730393655011173,2.3417093981696375,0.023305389163159503,2.1632220363916113,0.03295593570649518,False,False,Neither
AGXT2,-0.6119295483214255,1.0316455514839409,0.3073034892301206,1.022050057157359,0.30927358654526943,False,False,Neither
C14orf180,-3.0345123960686275,8.487205814557367,3.47044314033771e-11,8.590049237341734,1.3754397825515136e-13,True,True,Both (Concordant)
UGT2B28,5.860052345147267,-2.601931686803711,0.012226398789132096,-2.605512360598447,0.010603013408835042,True,True,Both (Concordant)
PPAP2A,-0.738049699494127,5.551833714607171,1.1383857026776014e-06,5.027863319308562,2.23998503946574e-06,True,True,Both (Concordant)
SPC24,3.3477985574603086,-11.584194939014521,1.2236606629528974e-15,-11.237010596394835,2.563872783442427e-19,True,True,Both (Concordant)
CCDC129,1.0121266902773454,-1.4815395806893163,0.1448654198207983,-1.5011262791497018,0.13653806539434038,False,False,Neither
MAP7D3,-0.07318329613518201,0.7100451341082481,0.48104179668046204,0.7273093523524813,0.46877042854526035,False,False,Neither
CCDC141,-3.332862098032137,6.905812750866356,9.282570434380007e-09,6.873066731995869,5.868257558384208e-10,True,True,Both (Concordant)
OXCT1,1.1903213131348012,-6.186789904030256,1.2054028373944757e-07,-6.1032830877230575,2.083510462089539e-08,True,True,Both (Concordant)
ZACN,1.416341421818565,-8.04873986052596,1.6094975976782556e-10,-6.569328265432378,2.443319456424378e-09,True,True,Both (Concordant)
SPACA5B,-0.9477671227151645,1.0090205184056085,0.31792165891333235,1.0594304400461276,0.29200801050913006,False,False,Neither
UBE2L3,0.8583541453148285,-2.8531699145848304,0.006324116739993265,-2.8687893346511633,0.005046664227839081,True,True,Both (Concordant)
MIPEP,-0.12493484005093569,1.401306667508343,0.16742456465011102,1.3965946922450958,0.16569048543113274,False,False,Neither
ABI3BP,-2.9555896388456175,14.384470662814026,3.238363116982296e-19,14.645628369554824,2.031307330086525e-26,True,True,Both (Concordant)
PPIAL4A,-0.14794902373177005,0.34806663362882945,0.7292810666790487,0.3618536032243869,0.7182404929114685,False,False,Neither
MC1R,0.5295137412298863,-3.5116816380785405,0.0009668729051423815,-2.914697260511018,0.004411787830977708,False,False,Neither
OAZ3,-0.5645920398314372,5.721463020103271,6.268409911281523e-07,5.029414008090352,2.225643142198027e-06,False,False,Neither
LSP1,-0.7893637907507454,4.635652652795777,2.664955741068486e-05,4.4572310691018755,2.210157097803718e-05,True,True,Both (Concordant)
MYO16,0.4134226386118767,-0.913239399974997,0.36558840315794133,-0.873469240439535,0.3845426899691223,False,False,Neither
HLA-DRB5,-1.9342286979507124,6.347500546002205,6.802182606091031e-08,4.5021367347246475,1.8562795277866696e-05,True,True,Both (Concordant)
PIAS4,0.41909381642305776,-5.366606504779556,2.1760973348364777e-06,-5.831388417915138,7.065457840132077e-08,False,False,Neither
ACAD11,-0.05680070369796283,0.3934805294897308,0.6956715496403144,0.37272069894888715,0.7101612227402149,False,False,Neither
TOMM5,0.7493618875931464,-5.445424797716595,1.6525733068226894e-06,-5.745855802499374,1.0323525973301473e-07,True,True,Both (Concordant)
TNFRSF10B,-0.35374036574037976,3.1462498947301025,0.002811429335287544,3.06020452128126,0.0028535203149536014,False,False,Neither
CEACAM3,-1.6205114245033267,7.193777151496805,3.3251780292696558e-09,7.313162786073254,7.178000937585732e-11,True,True,Both (Concordant)
BCAS1,-0.38304243445383973,0.9274088018302016,0.35826011312129985,0.9576584972000691,0.3405915888068465,False,False,Neither
AC011500.1,0.9091751488030724,-0.8720204617629368,0.38745014349368156,-0.9069859035291051,0.3666390254897191,False,False,Neither
NXPE1,-0.961525852185364,1.247325407290207,0.21820700045474728,1.3131949947932797,0.19218373740756572,False,False,Neither
DDX43,-0.8693153972599778,2.836006252343806,0.0066226173988203916,2.650382425753502,0.00937547369342407,True,True,Both (Concordant)
PAPPA,0.713996624595745,-1.7458530118968325,0.0871041395106226,-1.6838373654966652,0.09539589878654263,False,False,Neither
KRT13,6.6094839594333115,-3.8749522901350053,0.0003168997787442327,-3.874017364518399,0.000193422847009705,True,True,Both (Concordant)
ALS2CL,-1.2366425574150108,9.550139257530383,9.070257022824451e-13,8.530135033529696,1.8516100888414544e-13,True,True,Both (Concordant)
GSX1,0.03806804083351967,-0.0222901678624047,0.9823070165934595,-0.02262203355760648,0.9819977656857479,False,False,Neither
KIF2C,4.202559153410086,-11.12052290755282,5.272612037008431e-15,-11.189066338128667,3.2505014019253283e-19,True,True,Both (Concordant)
C2orf27A,1.019633654307442,-6.469959881549868,4.396101943596887e-08,-5.634592210013492,1.6843458860151079e-07,True,True,Both (Concordant)
LACE1,-0.015786808402442794,0.21841059095541013,0.8280163279414745,0.21761547387983696,0.8281811810126258,False,False,Neither
METTL9,0.4585602673312812,-6.44476461938501,4.8093436938166896e-08,-6.164925128648187,1.5746678190716104e-08,False,False,Neither
PPIAL4G,0.5510025716603582,-0.8387521466828205,0.405681668151174,-0.8109224951896212,0.41937521333876926,False,False,Neither
NFIX,-1.3431577225256568,9.48254201157489,1.1395366784326954e-12,9.716884755097542,4.982775163412572e-16,True,True,Both (Concordant)
CHRNB2,3.3911234658745277,-5.130642452006646,4.934807880647539e-06,-5.15944039359182,1.294089377527998e-06,True,True,Both (Concordant)
HIST2H2BE,0.9203802221078609,-3.0279871678505677,0.00391950089306257,-3.071624950769299,0.0027558991711864747,True,True,Both (Concordant)
UPF3B,0.9270026999161787,-7.306216529381969,2.228372337085036e-09,-6.933666222945174,4.404010655470143e-10,True,True,Both (Concordant)
IDH3A,0.2917477945568562,-3.1981656863623282,0.0024247234830609313,-3.4130616631063098,0.0009352504496681589,False,False,Neither
TRIM3,-0.7435305604460432,11.112245407553525,5.413266883618549e-15,8.508256813382854,2.0637979071657502e-13,True,True,Both (Concordant)
C11orf54,-1.0446622519135949,12.192496986275053,1.8779369431183883e-16,9.728535209610522,4.700849772169047e-16,True,True,Both (Concordant)
GS1-259H13.10,0.4044885949478772,-0.8842835568962207,0.380861683740399,-0.8479409005440158,0.39853714553802216,False,False,Neither
GRHPR,-0.08895888152066439,1.0861488973670226,0.28272766367851354,0.9864054184182512,0.326363339822974,False,False,Neither
WASL,-0.053457029534690816,0.6980855130069358,0.4884234573578475,0.6508167037449138,0.5166878555462137,False,False,Neither
TSTD1,-0.3088251453324833,2.7729982612022606,0.007833891750469228,2.351422139821855,0.020703392187608183,False,False,Neither
SNRPE,1.2392603004736786,-10.208548129132206,1.0100743099264742e-13,-9.633455317842008,7.561505609425158e-16,True,True,Both (Concordant)
TJP1,-1.0827864843162822,12.32251223268262,1.2658866336039528e-16,11.089565230191461,5.3212600727752e-19,True,True,Both (Concordant)
ASPHD1,1.378601037222954,-3.7020014049241246,0.0005423432758366086,-3.493821483007302,0.0007163461537632839,True,True,Both (Concordant)
ZNF765,0.17105714765098426,-1.2101253255458302,0.23203629866732145,-1.1809996357590384,0.24046113822285517,False,False,Neither
ENPP4,-2.2126067975907464,19.26891258626174,1.634008121463633e-24,18.169105737582033,3.836477413440948e-33,True,True,Both (Concordant)
SERINC4,-1.326580556225875,8.023741755504066,1.7574144345439406e-10,7.534331731511413,2.4646868590204578e-11,True,True,Both (Concordant)
HLTF,1.4340215720789857,-5.52062043224254,1.2700771592513549e-06,-5.5466100984609445,2.4728659591963047e-07,True,True,Both (Concordant)
LRAT,2.1745607663022293,-2.950233834381385,0.004858193715355173,-2.9172907136126676,0.004378215092738141,True,True,Both (Concordant)
PPP2R5A,-0.8972816503094703,8.190653496350158,9.779201323023675e-11,8.85795760714975,3.6303092098191283e-14,True,True,Both (Concordant)
NUP210L,-2.1398428189869105,4.475545903534989,4.547249326777343e-05,3.7784793507757706,0.00027098291219042976,True,True,Both (Concordant)
ALB,-0.056545693883528585,0.03770392623171562,0.9700769390372268,0.03819491032721557,0.969609977637906,False,False,Neither
ZNF142,0.11421405210144717,-1.2020709324567818,0.23511328097635073,-1.2873435973700365,0.20100662028570115,False,False,Neither
METTL24,0.4359513452490346,-1.3216987947577197,0.1924062448435387,-1.318343517403819,0.19046163608207056,False,False,Neither
CTC-398G3.6,-1.9716532726230382,2.361659012829234,0.02221239366992671,2.4374705813412514,0.01659297686198454,True,True,Both (Concordant)
LIN52,0.10934230265832293,-1.4426424792045398,0.1554834302397238,-1.4431569768577113,0.1521651541273434,False,False,Neither
SAMSN1,-1.567604471761658,9.448008030704852,1.2806985743671925e-12,8.073873393699348,1.764431309476299e-12,True,True,Both (Concordant)
B4GALT4,1.8765045421727253,-6.263953115993768,9.159642084758369e-08,-6.202789454141937,1.3251079083818709e-08,True,True,Both (Concordant)
C12orf76,-0.5012272516052935,6.937908639772832,8.278285116802397e-09,6.185305884817791,1.4350782009947299e-08,False,False,Neither
C1orf189,-2.844401364499044,4.442557714666848,5.0724935118150046e-05,4.267328096853289,4.5701440482323815e-05,True,True,Both (Concordant)
TOMM20L,-1.1790253037687,4.195113819397166,0.00011409525096605189,3.909547254316201,0.00017039612435395347,True,True,Both (Concordant)
BCL7B,-0.5476273454647868,7.304486073449772,2.242133827862237e-09,7.242678622600496,1.0074153953472257e-10,False,False,Neither
SLC6A11,4.582811146205337,-4.625593672616036,2.7564311370685992e-05,-4.6470126924502315,1.0500268505310435e-05,True,True,Both (Concordant)
