Hugo_Symbol,T_Independent,P_Independent
DCAF7,-3.368078275039735,0.0010830544951337853
SPTSSB,-4.429375083577277,2.4615498891239003e-05
CORO1C,2.48211895111048,0.01476112383962545
IGDCC4,-2.4781779206887635,0.014915210639384275
POMGNT1,-2.284160113381698,0.02451974941757083
HPGDS,15.331475315891577,8.829803236811869e-28
PLA2G2A,2.1817557260301044,0.03151831366755776
ST3GAL1,4.192745550135728,6.0476973390513465e-05
TGM7,-2.2441664069150793,0.027071340049886344
CDHR3,5.028717928297501,2.232069887099947e-06
IARS2,-9.861344232895014,2.4201432262285165e-16
GPR182,4.837499114620446,4.888871785260528e-06
FLJ30594,5.901596530281754,5.166204715118663e-08
TMEM44,-4.432473081596802,2.4322816765678374e-05
GLI2,-3.7913067614448637,0.0002590696568550193
MUL1,7.1203649468506995,1.8102518795818096e-10
ATRN,-5.525079421318608,2.7153504175775236e-07
ECHDC2,5.239710811021608,9.226950490224336e-07
DOCK9,8.043119143991735,2.052534856475023e-12
TTC28,9.583675131430875,9.698030310995287e-16
SEMA6B,3.890637502052811,0.00018230431953026937
NMRAL1,-2.8375313303207537,0.00552581775924639
CYP27A1,16.73470928689058,1.7338274358364696e-30
C1QL3,5.614929445796822,1.8357211020324362e-07
C1QC,8.356884549933321,4.3675235600695055e-13
PARP2,-7.002313788007292,3.1785625809633917e-10
FSTL3,6.014191979423086,3.11658639674826e-08
PIR,-5.133905028869484,1.440308800510339e-06
GSTO2,-4.115646419273803,8.053462507778998e-05
GJA9,-2.1439842045618747,0.03450812894959116
POLR2M,2.8375421078873613,0.005525645596952571
CLDN23,5.635028770125877,1.681127990541057e-07
UGT1A4,-5.961966739472021,3.9418734367398865e-08
LGR5,-2.5290607022854648,0.013032341747353697
SEC31B,4.1840336584107884,6.247644455794502e-05
EN1,-5.039422025589735,2.135211699467703e-06
CCDC64,-5.27713670395654,7.873629177396526e-07
PSMB3,-7.72557064169769,9.721698514933965e-12
ZNF14,3.314404145238569,0.0012880846075402396
GANAB,-8.095279397048232,1.5880332718367189e-12
DMRT3,-3.657669146565083,0.00041184987877260914
E2F4,-3.0188409279732067,0.0032345513346143874
FES,13.534575421689409,3.676709253122135e-24
ERGIC3,-3.771203937058502,0.00027796966819997206
DZIP3,3.6565024435641846,0.00041350043812647474
DSTYK,3.072489529717695,0.002748636376070209
LYL1,9.949779031013703,1.5555159898576024e-16
INSL3,-2.0024258882726147,0.04800190602146752
COL19A1,-2.0464737195077327,0.043387511601060164
TPD52L1,-6.804818592452903,8.100169028611453e-10
RP11-201K10.3,3.168282330284503,0.0020454481557349706
HIPK3,9.11073105047614,1.0297093328642811e-14
PARPBP,-9.701488438732392,5.381447365804612e-16
KIAA0020,-4.002214227676521,0.00012201271903422826
SPAST,-8.734010817034301,6.72677374276607e-14
TNFAIP3,3.697111512153011,0.0003595875851894653
MUC22,2.9799129540912457,0.003635629313032061
SQRDL,5.696598067128263,1.2828644645970092e-07
ZNF555,2.331353133296402,0.021782962428208128
BANF1,-7.363584001815195,5.629528391932793e-11
ANO10,9.188970316397054,6.968319152033385e-15
SLC35A5,3.467617504495331,0.0007814373901152187
TCHH,-2.0727635974555723,0.040818938738524775
SMC6,-9.654353465657008,6.811394162575362e-16
EMR1,6.424880684294508,4.777419067398053e-09
LILRB5,6.327912574959168,7.470694506446093e-09
BAAT,3.0805199520609325,0.0026820209363336064
TLE1,-2.6595658167112073,0.009140695825414208
ACHE,2.830718767518896,0.005635631275044502
ANGPT1,12.22184596898814,2.0310681809801977e-21
KIAA1199,-3.4916086475922077,0.0007216387356964216
SOX15,-7.5400100290407535,2.3977215269959478e-11
ST6GALNAC2,-3.928042384209116,0.0001594700334850064
RAD51,-14.182880068134676,1.739949249271762e-25
PNMA3,-3.354356443215932,0.001132338088491141
ASB10,-2.090370359297543,0.03917282693466706
MYCT1,17.430275590401735,8.656859729099536e-32
CCDC71,7.374563350799639,5.3390955977594384e-11
TNPO2,-5.458949333321456,3.61524473010153e-07
ERRFI1,2.7607887631382813,0.006884110077205227
SHC2,7.436569507563965,3.957209886474845e-11
PLIN4,2.755717928267211,0.006983792934691652
TTI1,-6.746667570831816,1.0651617449157145e-09
PRR12,-2.871457625316829,0.005007581786464226
MLLT11,-6.275113506375235,9.51960572299902e-09
NPFF,4.735541348027702,7.3760941144931435e-06
PIGP,2.2183657531809855,0.028838328550356337
HIST2H3D,-2.133008609268896,0.03542179409067823
ULBP1,-2.326200110995741,0.022068062448038446
CD300LD,2.306631154277147,0.023180991711842014
PGAP1,-5.434944119806259,4.00946739400828e-07
PRCP,2.5821513582455125,0.011297980117937546
SFXN4,-7.756160545833055,8.373596319722769e-12
RSPH10B,4.456832252761799,2.2135746990129265e-05
AL645728.1,3.7853374386460072,0.00026455018708127436
TOMM34,-4.344300579043789,3.412141296684902e-05
PTP4A2,2.4641007349100934,0.015477417424974233
GSTA3,4.927070179348165,3.393038691202813e-06
BCORL1,-3.4403465392492905,0.0008550737775196184
FOXH1,-2.428707089297549,0.016975462712459442
CTD-2207O23.3,6.657621634822173,1.617586817743614e-09
LEMD2,-4.637497551802961,1.0904064011548662e-05
DEFA1,3.639921623253386,0.00043764625665334986
AC013449.1,-2.4070451175955174,0.017954815692298627
CHTOP,-4.840824193201422,4.82334682793678e-06
ZNF572,-4.066152736805739,9.66249067383847e-05
SRD5A3,-3.9148496495959377,0.00016719269510710608
F13A1,5.199941352365493,1.0914029161193764e-06
TUBB,-10.075581406470112,8.295974863930793e-17
PRKAB2,-6.449315669603268,4.2667220502772115e-09
SEH1L,-6.5284089048178835,2.9560279862698267e-09
RPS6KB1,-5.3117527634841135,6.795896823229978e-07
DOK3,8.119807892687765,1.4073957615242633e-12
THOC6,-4.7628653695302,6.6094225490298775e-06
PGPEP1,11.148990784458586,3.964033452529686e-19
THOC3,-7.255137659616153,9.488894169481336e-11
OAZ1,4.526694087462819,1.686616923254722e-05
PPP1R27,-4.733077260242353,7.449330407333926e-06
YIPF6,-3.9262326506988194,0.00016050886300650574
SETD8,-8.28529126048608,6.22204227941144e-13
ADAMTS14,-4.213737544084046,5.59085986148588e-05
SNPH,5.7131747009883895,1.1925289644554085e-07
MSS51,3.44266949648463,0.000848555383175985
KIR2DL3,7.600997291472045,1.783116483747104e-11
ADAMTS9,5.2633850956465125,8.346675403193554e-07
AC010642.1,-3.179107847261078,0.0019775094376743296
TRAK2,16.760415221040162,1.5503366757423534e-30
MED16,2.8719309016284957,0.005000678791765439
C12orf75,-4.726827353431367,7.638266776497019e-06
CCDC152,5.114482082509266,1.5622087987085242e-06
ASB9,3.1631489468229335,0.002078418567364573
DNAJC1,7.324382621483092,6.800433435506388e-11
MDK,-4.610988389099239,1.2110026484400093e-05
PFKFB4,-4.179848699802,6.345938170156863e-05
XXbac-BPG181M17.5,8.06028552143063,1.88639011301898e-12
LINGO3,3.064812396026821,0.002813752961769596
PLEKHA4,2.5653870564965033,0.01182173111102401
PAIP1,-8.427195609352761,3.0839601008794224e-13
MOB3A,3.725402511893805,0.00032604792314160086
TUBA1A,7.089282362575566,2.1000389617082156e-10
STAC,13.855049920561395,8.089585019696481e-25
SPATA13,12.678572661950716,2.2142602750325054e-22
GDAP2,-3.5899431199805747,0.0005187689773262545
ACAN,-2.1719379054509518,0.032272911999158944
C1orf168,7.498965605450658,2.925654574015244e-11
AL591479.1,-3.693395603985592,0.0003642288910306622
KLHL5,-4.804993845329744,5.576742192296977e-06
DUSP27,6.152530565212909,1.6660186062848026e-08
POLD3,-2.7763055180683085,0.006587089032574169
SFXN5,-3.150959465371563,0.0021587016864396385
FBP2,2.9422323174390077,0.004067138383041705
TAS2R40,2.012330720002808,0.04692931072295158
NDUFAF1,3.282349150096932,0.0014273301402011824
URB2,-6.691040336814759,1.383130210023139e-09
WDFY2,-4.312282518150176,3.8545948455982655e-05
RCOR2,-4.560152782933469,1.4794205709342472e-05
CYFIP2,11.756170901719564,1.9826890520224665e-20
CCR6,3.063183336778673,0.0028277531453286993
NKX2-1,17.588657845298783,4.412671494621413e-32
SLC25A20,15.567988769671683,3.0350549018705097e-28
ZNF680,-3.0091618118333123,0.0033302624799686265
PAQR9,-2.1264335682187374,0.03597911333684821
SMC3,-4.880153852616834,4.110247147754327e-06
RP11-321F6.1,6.159709826921848,1.6124878263174336e-08
CACNG6,3.533976022608236,0.0006264405926913682
SEPT9,-3.4305221333670795,0.0008831666667607577
FOXF2,6.434630939773371,4.566774422984793e-09
FBXO28,-4.363929191826484,3.165558147134948e-05
TULP3,-4.596686247391721,1.2813335049506633e-05
ANKEF1,-5.919155222992302,4.775929259942417e-08
FAM160A2,4.302932383803999,3.9939080152967764e-05
BACE1,6.6756207263528955,1.4868083231250029e-09
KIF26B,-5.395960766282543,4.7410979386693784e-07
PDLIM4,-6.811238486713619,7.858596704787442e-10
PKLR,-2.3593254561880417,0.020291421175966474
CHMP3,6.1196548112703875,1.934395778526267e-08
CCDC117,-4.506524566489132,1.824799666960347e-05
PCDHA11,3.235946263917757,0.0016540259912364444
AL031666.2,2.959882772517632,0.0038594477086262772
NHLRC1,-5.130437049412283,1.4613711643304596e-06
C1orf159,-5.193656312217701,1.1206876835563317e-06
PPP3CC,13.120090860078498,2.649172857778425e-23
KIF15,-11.231272644818887,2.637707827689004e-19
FAM103A1,-8.600107969599197,1.3084459766663151e-13
MFI2,-5.548351966713752,2.454204186809171e-07
SH3BGR,4.182753374383093,6.27755855866895e-05
CD274,3.9457080978900763,0.00014966127780176875
ITGAM,10.122680439180286,6.556711452771944e-17
FBN3,2.5622622965474635,0.011921738344823261
GNA15,-4.824782433358928,5.147548385552082e-06
MSH2,-7.0270045024838454,2.8261364246498003e-10
ZBTB43,2.70829528587621,0.007981750728168289
ARF4,3.7274465972613875,0.0003237434210188296
TCEAL2,7.802987289244464,6.661429780780377e-12
SELK,6.6386953239667035,1.7673816045475717e-09
THRB,5.448154833035866,3.787579567936343e-07
C15orf38,8.69948562985445,7.986456785420784e-14
PIK3C3,-2.7544716378370127,0.0070084932694883945
GRASP,11.318783270296175,1.7110939180564683e-19
RP1-139D8.6,-3.5217875179517644,0.0006525371705000929
LDLR,6.941624685016077,4.2408401653475737e-10
POLR2J2,3.377289740660063,0.0010511081546136546
SNRPB,-11.097599827546745,5.113517137381888e-19
RGS14,-3.071519079464067,0.0027567897529609388
ACTR10,3.737734609496111,0.00031237779729382956
SPTBN1,17.83478304107988,1.5582966143273827e-32
RSC1A1,-2.531677381704124,0.012941553524099612
TPI1,-9.532641035751345,1.2516243734048359e-15
VWA5A,10.052778246947955,9.297050806671281e-17
BCLAF1,-2.074023358300548,0.04069921350250499
RAB44,10.86247264663893,1.6423918472899208e-18
TRIM58,3.679300689649859,0.00038235612267885366
UBD,-2.8116131264300095,0.005954348972770956
INPP5A,9.384447617634157,2.6249406970611092e-15
ESCO1,-6.225214853769123,1.1961464623718178e-08
RELA,3.248063031386044,0.00159178736532315
MSX1,2.4798529807760628,0.014849544011296565
TIMM10,-6.962798506787166,3.835312060582391e-10
BMP3,6.546617250326136,2.715928617515301e-09
WNK1,3.2271492778283433,0.001700628812189827
TBC1D7,-8.956437453735651,2.2227043908909817e-14
TMEM217,3.9237768233096686,0.00016192890900613047
SCGB2B2,4.648497352401936,1.043858561654231e-05
DNAJC17,3.77923386019433,0.0002702679794448227
SEPT10,3.889109388688177,0.00018330056543679554
CACNB2,4.74067978751476,7.225613907388004e-06
CCNA1,-2.5192127354430265,0.013379175200232097
CHN1,5.4141357237965755,4.3850329654383793e-07
ARID4A,10.213509352961337,4.1657094287001673e-17
SDR16C5,8.418239126734944,3.2238098015597806e-13
B3GNT8,10.642229981264615,4.91176975980389e-18
MAPK13,-6.14159818061456,1.750916111977429e-08
CLC,3.375441678816088,0.0010574455806844098
PDGFRL,-2.1310659314176057,0.03558567732311237
SYS1-DBNDD2,3.11244713657271,0.002431717092742634
KIF20A,-9.887319721266989,2.1254570702018712e-16
TCEAL6,2.8360686595764983,0.00554922830642506
CAMSAP1,-4.333468029162219,3.556051234528779e-05
CPNE1,-4.883310286563037,4.057687009875563e-06
KCNK1,-5.322573125004957,6.489655765117989e-07
TREM2,5.639461319499918,1.648795320815129e-07
CTGF,7.641345714008106,1.4654048725360644e-11
PITPNA,9.361127704263884,2.9493149406998534e-15
IL6,3.781082086664782,0.00026852427496262376
KCNE1,7.181380836786577,1.351812328430423e-10
CARNS1,2.691445942977638,0.008366444164236844
CLK4,7.884916378989415,4.461306181660298e-12
FAM83A,-4.3053146839183025,3.957959061862958e-05
PDPK1,5.867938704242587,6.004023587923532e-08
ECHDC1,11.143363459931491,4.076081260107265e-19
SLC24A4,11.557301167237144,5.27360756187194e-20
SMG1,-2.3203175416072623,0.02239755006257207
VCL,2.49499385546056,0.014267619137902636
ZBED4,-7.937164835509063,3.4533859006170737e-12
MICA,4.3071321775816775,3.9307429116301556e-05
RASGRP3,6.956212833116987,3.9571435156802685e-10
SLC25A35,7.798016471522246,6.825257601827814e-12
OR2H2,-2.20993369553345,0.02943727286434947
NADK,2.458826937271279,0.015692867475821538
SPRR2F,-2.9136158933287812,0.004425856184941311
PEPD,5.521934107209628,2.752671862625908e-07
LALBA,-2.97098511623837,0.0037338666754696288
TMEM114,-2.657759198070218,0.00918645753064599
RASGRF1,13.346013474966075,9.008241284250634e-24
MAPK8IP2,-4.51277379641581,1.78085529092753e-05
SCN4B,9.167985182301367,7.737881097784304e-15
KNOP1,-11.19606879236784,3.139750296006392e-19
ITIH6,-5.550708852069553,2.429173045308858e-07
PGLYRP4,-5.209094558684828,1.050087013392404e-06
LMO1,-3.5797921691744583,0.000536898359414185
PAK7,-4.460708986220666,2.1805688917393864e-05
PTPN23,5.042371966793329,2.109246932504178e-06
NTAN1,5.361282668842134,5.500711233628671e-07
HSH2D,3.151528597673139,0.0021548898791427153
MTMR14,15.857652860476922,8.285012455451092e-29
PJA2,13.65454359834666,2.0832058519434827e-24
SHMT2,-12.80369237931292,1.2107459489953963e-22
STARD3NL,9.73672099126235,4.512360909778627e-16
ANAPC7,-6.467919394737907,3.914419493030018e-09
HOXB1,-3.024506685494217,0.0031797132285690506
CATSPERG,7.586342209753837,1.9147331206801302e-11
ADCY3,-4.077572668378382,9.265924788629813e-05
CCL15,8.225063071809965,8.376811959806628e-13
TRPV2,18.07180681770039,5.760472080194305e-33
CCNK,-4.799992024261727,5.690616391198042e-06
EFHB,5.031788577430141,2.203854733470683e-06
TRIM11,-8.274726992358238,6.55535186396659e-13
COLEC12,20.29503166275051,7.1505519214714245e-37
SLC48A1,3.210802883220217,0.0017904976959497141
CLCA2,-6.2408085250149306,1.1138514689727231e-08
GNLY,5.795309083492348,8.293521230469062e-08
SLU7,6.444744849981573,4.357967335542303e-09
CDK16,-9.193605752899737,6.8089171890969364e-15
RFWD3,-8.916424936713605,2.7131404036904816e-14
TIMP4,2.356445285690005,0.020440705384696542
SH3TC1,2.3666609084292674,0.019915565559560963
SETX,8.918524926351209,2.684902227396468e-14
RP11-133K1.2,-3.6936991745324463,0.0003638475972701103
MRPL2,-6.592599789681605,2.1920533855361526e-09
PALM,6.762993771774232,9.864182613744415e-10
MTMR8,2.8660417671071596,0.0050872002513243746
UBALD1,2.8956112440019512,0.004666240051437454
TP53TG3C,-3.484858782296588,0.0007380115766892449
SLC22A8,4.625830339641238,1.1419760882192883e-05
C14orf159,11.022232814678329,7.43040573540396e-19
GPR1,-2.776209680129497,0.006588887081894714
UBE2G1,-8.96021083761548,2.1812940693578894e-14
LYZ,10.845423060094888,1.787604965922146e-18
SLC7A1,-7.511191613666006,2.757346148994038e-11
MITF,17.825891763059655,1.617791493430992e-32
ACTRT3,-2.7912116655546777,0.006312821935264042
BAHD1,4.391150571672303,2.851863947963666e-05
NNT,-5.121042463189909,1.5199498685550167e-06
SPRR2B,-2.9822481978298523,0.0036103301721415364
TMPRSS4,-8.127209619255582,1.3570181840568203e-12
LARP6,-5.416202542742448,4.34623950100593e-07
C1orf51,-7.096763459874792,2.026344812244542e-10
TUSC3,-3.889470718851377,0.0001830645300285639
SLC37A2,-2.307749263590797,0.023116094047712164
ITGA7,5.0033020324405655,2.4795278766917613e-06
FAM98B,-4.67940252553942,9.231529310229287e-06
DDT,-4.824926387307145,5.14454701273351e-06
AC011755.1,5.528700665856897,2.672995871450024e-07
HTR1F,6.0155273963603015,3.097886924937898e-08
AL133481.1,2.716583024391535,0.007798493379237042
TMIGD2,5.527953951883151,2.681676183560731e-07
MCM4,-13.010814914818042,4.472357240699785e-23
ZNF280A,-5.020070688375424,2.3134318834027158e-06
SPECC1L,5.253614681033957,8.699541431632232e-07
NPTXR,-3.7335966729976606,0.0003169028014760292
GFM1,-8.00248354546356,2.5061847005469417e-12
RAG1,-3.1591370304236372,0.0021045299208276996
ALDH2,16.7427634557345,1.6740982295394224e-30
FAM91A1,-6.133337910144583,1.817878000349865e-08
SECISBP2,8.167985974955927,1.1100223405357117e-12
CCDC51,-6.7160268499686815,1.230108219307506e-09
OR6K3,4.786716946988041,6.003910394095556e-06
C2orf15,-5.587353974026562,2.0707210376810048e-07
HPS3,-4.673395971347906,9.45499923296345e-06
CCL4L1,3.0662413934210413,0.0028015250554233578
LNX1,-4.442550240670948,2.339384719214407e-05
PRKAR1B,2.0319562940115747,0.04486443309958926
EPSTI1,2.4893573691910142,0.014481821998676496
DDOST,-6.867273287211693,6.031276698258517e-10
LILRA6,10.55322357615822,7.651823685829621e-18
PTPRN,-3.9564623753183397,0.00014397530713383645
SLMO1,-6.529162139115958,2.9456920087812975e-09
MBD2,-4.76831842944386,6.4659641363300565e-06
ERCC8,-2.50331385045858,0.013956620021954025
PPP2R2C,-6.804674803230339,8.105662968864907e-10
CCP110,2.1787571923939173,0.031747134595894726
SDR9C7,-4.374923664386045,3.035046570203906e-05
SF3A2,-5.506113075681183,2.948161170193563e-07
ARNTL2,-8.638889266805833,1.0792438089795718e-13
CREM,5.121766960569878,1.5153519748280988e-06
OTOS,-2.8694963744065616,0.005036281044781575
ATAD3B,-4.6663541689047765,9.723669451203163e-06
DEFB103A,-2.2387489038171737,0.027434288787225734
SIRPA,6.071163140469441,2.40972174335596e-08
LYPLA2,-2.8896789288297584,0.004748035520085242
STXBP3,6.409001713588253,5.141190383416636e-09
SPNS2,12.305333651664489,1.3525850312170545e-21
DUXA,4.837825089288895,4.882409961908012e-06
MECOM,8.04056952496598,2.0784238325291633e-12
ERICH2,13.03415924089205,3.998592036254653e-23
WLS,6.438790992170397,4.479717662378395e-09
MFSD7,14.190581557655854,1.678506182328378e-25
SLAIN1,14.172315742709197,1.8279279858273947e-25
TBC1D10A,-2.295180079689392,0.023854940288421472
FKSG52,-5.799946225870248,8.124642687446184e-08
SF3B4,-7.088621067870216,2.1066796194738623e-10
PYGM,10.623343619962554,5.396086957060363e-18
MMP21,3.9383876472394315,0.00015365382906861111
ZNF486,3.1179288454575724,0.0023909895561662208
RP11-196G11.1,-4.31898339358705,3.75764760540443e-05
ABHD17A,5.1787668595130505,1.1931612030529271e-06
TSPAN3,12.844875319399401,9.928989129935249e-23
PABPN1L,3.324129111047369,0.0012484242700136435
CAMTA2,9.929231998144878,1.723745220708214e-16
GRHL3,-8.007198008710304,2.4488136427376515e-12
SH3TC2,-2.083618993321745,0.039797141943466514
DSPP,-5.888867205305979,5.468593739551931e-08
RNF126,-8.182267220989635,1.0345598187481284e-12
PHLDB1,7.726557354463649,9.675018927622656e-12
GPR4,8.002664228558857,2.503961482069751e-12
R3HDM4,-3.128918655370245,0.002311241185178287
LSS,5.619495314652358,1.7994224277346392e-07
PABPC1L2B,-2.9124539217585728,0.004441019184530013
SGTA,-3.5045371364197058,0.0006912307521358058
AL590822.1,11.172627514807543,3.526134072632923e-19
C16orf95,-4.602913637443132,1.2502370100686714e-05
AFG3L2,-7.4427089938669075,3.8414464847992094e-11
KCNN4,-3.4841369659018677,0.000739783038994055
NFIL3,3.3869095159294815,0.001018691993626707
GFRA2,4.915914452318556,3.5516453961588474e-06
C12orf10,-3.7885439346527487,0.0002615926798676023
ZNF197,4.425863152444995,2.4951401065077523e-05
TREX2,-4.595634356358203,1.286659561489068e-05
RNGTT,-4.0896142050524045,8.864693373176697e-05
FAM126B,2.0594861642619757,0.04209933803390162
FBXO32,-6.6709215315780455,1.5199069140212832e-09
BID,-7.252719494032153,9.599784776118372e-11
PAM,11.657677168004334,3.217446009083947e-20
HTATIP2,-4.835964094897417,4.9194125495105774e-06
HARBI1,-3.898276664415496,0.0001774010162236965
AGR3,10.05189237315444,9.338291604487596e-17
SVEP1,12.526157259759126,4.629011141241161e-22
ZNF69,8.124895785564574,1.3725705573660922e-12
AK7,5.275525874977283,7.927655210990277e-07
CGB,-2.891822354121005,0.004718330882232109
IL15RA,5.469819235624309,3.449475806927678e-07
NAT8L,-3.821340056556873,0.00023309660230513314
ZDHHC11B,6.640876183108016,1.7494446216216936e-09
PPT2,-3.8201405072760037,0.00023408461396136614
CDADC1,4.945724759198437,3.143094471011246e-06
RP11-315D16.2,-4.351668378121725,3.317486769733656e-05
MCOLN2,5.462118148719067,3.5661297186113186e-07
RASL10B,-3.5589139132009135,0.0005760873213208214
CSF2RB,3.3001127118907285,0.0013485152845974296
SLC35E4,-5.612991093557315,1.8513474013642885e-07
TRIOBP,7.255754498430389,9.46081166498596e-11
FZD6,-5.813991919934015,7.633477741432863e-08
HOXA13,-5.19560059484283,1.1115473648915201e-06
KIAA1407,3.230288522778229,0.0016838594348908998
ABCA4,-2.406318875314264,0.01798850312599673
POMC,-3.4239547045965106,0.0009024282404932968
STARD13,17.240222322043486,1.9514860491234697e-31
RNF141,-2.031865912283504,0.04487376124122556
AGK,-8.090484230138603,1.6259560169602174e-12
DPYD,13.731907448131894,1.4454182339176523e-24
COBL,16.31768443649947,1.0769670253234596e-29
TARS,-11.869915045649984,1.1346085570801793e-20
VIL1,-2.437628625256496,0.01658615008704898
TMEM41A,-8.02973657267782,2.19209633225629e-12
MED6,-5.451591392250259,3.731859319235137e-07
DAGLB,3.213769093895479,0.0017738677891755363
CEACAM19,-2.5514045643221,0.012275185514075963
SETD1A,-3.847808749233618,0.0002122803926969275
PRDX6,-3.139431242503061,0.002237276867160908
LBR,-4.868238939596533,4.314685954700616e-06
MIEF1,-6.318277537787407,7.80897183301734e-09
CHRNA5,-8.981735339801716,1.9593835751614553e-14
DIAPH3,-5.899752936642565,5.2089587451513714e-08
ATF6,3.2251280147206063,0.0017115084956358564
ZNF711,-4.4016483219722335,2.7390915484619225e-05
ZNF260,-5.1698913025081845,1.238519210863682e-06
PPP1R14D,-2.99497460612772,0.0034752912664711955
FAM219A,2.2953457866727214,0.02384506590371471
LIMA1,-4.969961366188221,2.8450009547009237e-06
TLE3,-5.186807339602687,1.1534741793642315e-06
TMEM204,11.38936010328237,1.2073884451745522e-19
CDCA8,-2.9977139553993495,0.0034468414860754624
TRPM8,-2.403587280610121,0.018115714607741567
PARD6B,8.645376871776449,1.0450190595150993e-13
NBPF12,3.6350829758881766,0.0004449406662650993
COL8A2,-2.268789389545667,0.025474233243748746
TIMM23,-6.681718312550321,1.4449211361123795e-09
EPB41L2,11.068693378373922,5.901323489862285e-19
DLX4,-3.3106074802264684,0.001303886230761837
TMEM106C,-6.956660415943623,3.948743379065209e-10
HFM1,2.908515518291377,0.004492769127615234
SEPHS2,-2.7513649934075253,0.007070411253825798
AHR,4.681748635034031,9.145642432721761e-06
ATP5H,-4.811330965392445,5.435644480621507e-06
RPL8,-4.611487660533661,1.2086163043353335e-05
ZNF154,5.207240204976087,1.0583318637096198e-06
RBM22,5.293755173098353,7.336858625176731e-07
LZIC,-5.697593681286788,1.277254050643583e-07
C11orf44,-2.7793886143612623,0.00652948445768168
MLK4,-3.3944708049439605,0.0009938743194519827
COL8A1,4.102747173033264,8.446103083564009e-05
DEPDC7,-7.378290278076999,5.2439306004393055e-11
CISD1,-3.881354717580873,0.00018843679372898079
RRAS,14.226820974392288,1.4174026778767014e-25
DHX58,4.9046763155585165,3.7187122189569627e-06
CACYBP,-8.648929796140525,1.0267369520008714e-13
RLF,-2.4726441439203204,0.015133999310801746
TPMT,-2.6798192339543623,0.008641635669283587
MAOB,15.343937192241066,8.345240804901979e-28
PUS7L,-3.4087298487831337,0.000948612227416363
LHX2,-4.645833980551509,1.0549491717489788e-05
HAAO,3.2926324204216297,0.0013811942578379256
MTBP,-10.319313988593125,2.4565234068958776e-17
MFAP2,-7.400777931838145,4.7044302911856425e-11
NPY5R,4.451020915361165,2.2639572236195475e-05
C13orf45,7.55962662726196,2.1799896408641356e-11
DGKZ,-3.050905369763338,0.002935366140951899
LCN10,4.4468324650245545,2.3009549924096016e-05
CYP2D6,-3.007906332897508,0.0033428672759555425
PKP4,-5.577683381217232,2.159931770840594e-07
HIST2H2AA4,-4.950085208188303,3.087308677038464e-06
CCDC17,3.7848712887877043,0.00026498278032380853
SLC35G5,2.2235241123732927,0.02847719621783121
CHP1,9.412093861054439,2.286256489598065e-15
DARC,8.638797569665313,1.0797354761461902e-13
CCDC37,3.0302291714051277,0.003125200411317087
ST13,-3.479944709067722,0.0007501510880566047
PARS2,-4.157482807988202,6.896965057134343e-05
ILK,16.358046308971723,9.015999302110265e-30
PAWR,-5.8019645860597455,8.052196874099017e-08
TRIM65,-2.9305871818503983,0.004209753227623894
PORCN,-5.410012606144207,4.463438091897662e-07
FKSG68,-2.4863512985008196,0.014597234766617201
NRAP,2.2655324929231284,0.025680619586710706
RNH1,10.078579468990602,8.172644256558873e-17
PDE5A,10.733211712671855,3.1231017172253395e-18
UBXN7,-6.955167772965188,3.976825974694833e-10
APEX1,-8.323169757076686,5.159869260918993e-13
ENOX2,-5.054414247306254,2.006410118731164e-06
FBRSL1,-5.7877383916429,8.57667954865702e-08
SPTAN1,11.815129581802752,1.484391559946981e-20
MIF,-10.879803164958634,1.506892088906167e-18
CLK1,5.466798547614222,3.4947797490518995e-07
MAP1B,-2.917604710677405,0.004374166337652318
PTK6,-3.660695941794924,0.00040759688782718626
ENKUR,4.477508867817717,2.04295248725295e-05
ZNF302,2.2999462051273025,0.023572363019270164
MXD1,-2.6825767411728934,0.008575635440141182
CDKN3,-10.5817144703742,6.6393009461840385e-18
SDCBP2,-3.234777537712458,0.001660147958430432
RP11-422N16.3,3.5423209232809962,0.0006091454028034746
JMJD8,2.850743450568871,0.0053184177435407825
EPHB3,-7.735735199967528,9.251370698076164e-12
ZNF233,-2.3354315956877314,0.02155962660112542
KAT2A,-9.80408433965353,3.222188125547084e-16
XRCC4,-2.438522859264794,0.016547570417568977
MAGI2,4.304062883640712,3.976809703943876e-05
SRRM3,-6.736330219947978,1.1182043447027015e-09
PTPRE,11.916135256340121,9.046276023109589e-21
RNF166,6.419458030643728,4.8986935498870126e-09
WWC1,8.313048048120285,5.424592158894152e-13
ACSM5,8.887705028144815,3.130439865905342e-14
PADI3,-4.185352230121524,6.216978983671739e-05
TMEM50B,11.188748154665612,3.255625799993171e-19
CDCP1,-6.377289358665197,5.9514960925888885e-09
POP1,-7.830197745225569,5.83154281392117e-12
RP11-368I7.4,4.317998297255661,3.771751025302515e-05
HNRNPC,-9.591164795747126,9.341647356966436e-16
ACSBG2,2.8432544036177094,0.005435085180600759
AKAP6,2.281562435309189,0.02467881548515111
HLA-DPB1,14.990447722699207,4.168459018773121e-27
VAT1,12.632880890986057,2.761443551434132e-22
MDS2,5.332280718581782,6.226426748133874e-07
GABPB2,-2.9742821408780156,0.0036973060602260646
HIST1H2BF,-5.8959946504408425,5.297196604338708e-08
GTF3C2,-11.51737956355931,6.420146368539229e-20
CCDC157,2.7281377304598573,0.007549383011261416
CD164,3.648152982877949,0.0004254969654859095
MICU1,9.403321983421542,2.3886977956789157e-15
